wall_time,room_id,e2e_send_ts,e2e_sink_arrival_ts,e2e_latency_ms,topic
1776760000.249,room_06,1776760000.246,1776760000.249,2.312,room_temperature_mp
1776760000.349,room_07,1776760000.347,1776760000.349,2.269,room_temperature_mp
1776760000.453,room_08,1776760000.449,1776760000.453,4.5,room_temperature_mp
1776760000.553,room_09,1776760000.55,1776760000.553,2.679,room_temperature_mp
1776760000.653,room_10,1776760000.651,1776760000.653,1.978,room_temperature_mp
1776760000.755,room_11,1776760000.753,1776760000.755,2.244,room_temperature_mp
1776760000.855,room_12,1776760000.853,1776760000.855,2.28,room_temperature_mp
1776760000.958,room_13,1776760000.956,1776760000.958,2.191,room_temperature_mp
1776760001.058,room_14,1776760001.056,1776760001.058,1.9,room_temperature_mp
1776760001.162,room_15,1776760001.16,1776760001.162,1.885,room_temperature_mp
1776760001.264,room_01,1776760001.262,1776760001.264,2.054,room_temperature_mp
1776760001.366,room_02,1776760001.363,1776760001.366,3.632,room_temperature_mp
1776760001.471,room_03,1776760001.465,1776760001.471,6.029,room_temperature_mp
1776760001.571,room_04,1776760001.567,1776760001.571,4.124,room_temperature_mp
1776760001.675,room_05,1776760001.668,1776760001.675,6.286,room_temperature_mp
1776760001.776,room_06,1776760001.771,1776760001.776,4.973,room_temperature_mp
1776760001.876,room_07,1776760001.873,1776760001.876,2.62,room_temperature_mp
1776760001.98,room_08,1776760001.976,1776760001.98,4.55,room_temperature_mp
1776760002.081,room_09,1776760002.078,1776760002.081,3.407,room_temperature_mp
1776760002.181,room_10,1776760002.179,1776760002.181,1.918,room_temperature_mp
1776760002.283,room_11,1776760002.281,1776760002.283,1.967,room_temperature_mp
1776760002.385,room_12,1776760002.382,1776760002.385,2.772,room_temperature_mp
1776760002.489,room_13,1776760002.483,1776760002.489,5.556,room_temperature_mp
1776760002.588,room_14,1776760002.585,1776760002.588,3.291,room_temperature_mp
1776760002.688,room_15,1776760002.687,1776760002.688,1.77,room_temperature_mp
1776760002.793,room_01,1776760002.788,1776760002.793,4.396,room_temperature_mp
1776760002.894,room_02,1776760002.89,1776760002.894,4.628,room_temperature_mp
1776760002.999,room_03,1776760002.991,1776760002.999,7.362,room_temperature_mp
1776760003.099,room_04,1776760003.097,1776760003.099,2.137,room_temperature_mp
1776760003.206,room_05,1776760003.199,1776760003.206,6.813,room_temperature_mp
1776760003.309,room_06,1776760003.302,1776760003.309,6.646,room_temperature_mp
1776760003.416,room_07,1776760003.409,1776760003.416,7.066,room_temperature_mp
1776760003.517,room_08,1776760003.514,1776760003.517,2.242,room_temperature_mp
1776760003.619,room_09,1776760003.615,1776760003.619,3.969,room_temperature_mp
1776760003.719,room_10,1776760003.716,1776760003.719,2.628,room_temperature_mp
1776760003.82,room_11,1776760003.818,1776760003.82,2.335,room_temperature_mp
1776760003.922,room_12,1776760003.92,1776760003.922,2.285,room_temperature_mp
1776760004.023,room_13,1776760004.02,1776760004.023,2.438,room_temperature_mp
1776760004.125,room_14,1776760004.122,1776760004.125,3.119,room_temperature_mp
1776760004.226,room_15,1776760004.223,1776760004.226,2.454,room_temperature_mp
1776760004.327,room_01,1776760004.325,1776760004.327,2.02,room_temperature_mp
1776760004.431,room_02,1776760004.427,1776760004.431,3.929,room_temperature_mp
1776760004.533,room_03,1776760004.528,1776760004.533,4.717,room_temperature_mp
1776760004.631,room_04,1776760004.629,1776760004.631,1.646,room_temperature_mp
1776760004.741,room_05,1776760004.735,1776760004.741,6.448,room_temperature_mp
1776760004.843,room_06,1776760004.837,1776760004.843,6.188,room_temperature_mp
1776760004.941,room_07,1776760004.938,1776760004.941,2.417,room_temperature_mp
1776760005.041,room_08,1776760005.039,1776760005.041,1.998,room_temperature_mp
1776760005.143,room_09,1776760005.141,1776760005.143,2.192,room_temperature_mp
1776760005.245,room_10,1776760005.243,1776760005.245,2.102,room_temperature_mp
1776760005.346,room_11,1776760005.344,1776760005.346,2.239,room_temperature_mp
1776760005.447,room_12,1776760005.445,1776760005.447,2.156,room_temperature_mp
1776760005.549,room_13,1776760005.546,1776760005.549,2.227,room_temperature_mp
1776760005.653,room_14,1776760005.649,1776760005.653,3.95,room_temperature_mp
1776760005.758,room_15,1776760005.751,1776760005.758,7.71,room_temperature_mp
1776760005.858,room_01,1776760005.853,1776760005.858,4.817,room_temperature_mp
1776760005.962,room_02,1776760005.955,1776760005.962,7.366,room_temperature_mp
1776760006.059,room_03,1776760006.057,1776760006.059,1.895,room_temperature_mp
1776760006.162,room_04,1776760006.159,1776760006.162,2.802,room_temperature_mp
1776760006.266,room_05,1776760006.261,1776760006.266,5.13,room_temperature_mp
1776760006.37,room_06,1776760006.363,1776760006.37,7.068,room_temperature_mp
1776760006.467,room_07,1776760006.465,1776760006.467,2.445,room_temperature_mp
1776760006.567,room_08,1776760006.565,1776760006.567,1.965,room_temperature_mp
1776760006.672,room_09,1776760006.667,1776760006.672,5.693,room_temperature_mp
1776760006.774,room_10,1776760006.768,1776760006.774,5.223,room_temperature_mp
1776760006.872,room_11,1776760006.869,1776760006.872,2.432,room_temperature_mp
