wall_time,room_id,e2e_send_ts,e2e_sink_arrival_ts,e2e_latency_ms,topic
1776759686.072,room_02,1776759686.066,1776759686.072,5.31,room_temperature_mp
1776759686.17,room_03,1776759686.168,1776759686.17,2.102,room_temperature_mp
1776759686.273,room_04,1776759686.271,1776759686.273,2.941,room_temperature_mp
1776759686.378,room_05,1776759686.373,1776759686.378,5.621,room_temperature_mp
1776759686.479,room_06,1776759686.473,1776759686.479,5.878,room_temperature_mp
1776759686.581,room_07,1776759686.577,1776759686.581,4.713,room_temperature_mp
1776759686.687,room_08,1776759686.681,1776759686.687,6.536,room_temperature_mp
1776759686.795,room_09,1776759686.783,1776759686.795,11.508,room_temperature_mp
1776759686.89,room_10,1776759686.885,1776759686.89,5.742,room_temperature_mp
1776759686.993,room_11,1776759686.988,1776759686.993,4.826,room_temperature_mp
1776759687.094,room_12,1776759687.09,1776759687.094,3.242,room_temperature_mp
1776759687.193,room_13,1776759687.191,1776759687.193,2.183,room_temperature_mp
1776759687.403,room_14,1776759687.294,1776759687.403,108.107,room_temperature_mp
1776759687.403,room_15,1776759687.399,1776759687.403,3.665,room_temperature_mp
1776759687.505,room_01,1776759687.501,1776759687.505,4.203,room_temperature_mp
1776759687.61,room_02,1776759687.605,1776759687.61,5.532,room_temperature_mp
1776759687.71,room_03,1776759687.706,1776759687.71,4.449,room_temperature_mp
1776759687.811,room_04,1776759687.807,1776759687.811,3.649,room_temperature_mp
1776759687.913,room_05,1776759687.91,1776759687.913,2.436,room_temperature_mp
1776759688.013,room_06,1776759688.011,1776759688.013,1.47,room_temperature_mp
1776759688.118,room_07,1776759688.114,1776759688.118,4.194,room_temperature_mp
1776759688.221,room_08,1776759688.216,1776759688.221,4.943,room_temperature_mp
1776759688.328,room_09,1776759688.318,1776759688.328,9.98,room_temperature_mp
1776759688.427,room_10,1776759688.42,1776759688.427,7.282,room_temperature_mp
1776759688.524,room_11,1776759688.522,1776759688.524,1.986,room_temperature_mp
1776759688.625,room_12,1776759688.623,1776759688.625,1.99,room_temperature_mp
1776759688.727,room_13,1776759688.725,1776759688.727,1.609,room_temperature_mp
1776759688.83,room_14,1776759688.827,1776759688.83,3.306,room_temperature_mp
1776759689.048,room_01,1776759689.032,1776759689.048,15.897,room_temperature_mp
1776759689.049,room_15,1776759688.928,1776759689.049,121.044,room_temperature_mp
1776759689.136,room_02,1776759689.134,1776759689.136,2.395,room_temperature_mp
1776759689.238,room_03,1776759689.236,1776759689.238,1.88,room_temperature_mp
1776759689.341,room_04,1776759689.338,1776759689.341,2.375,room_temperature_mp
1776759689.446,room_05,1776759689.44,1776759689.446,5.815,room_temperature_mp
1776759689.544,room_06,1776759689.541,1776759689.544,3.659,room_temperature_mp
1776759689.651,room_07,1776759689.643,1776759689.651,7.805,room_temperature_mp
1776759689.752,room_08,1776759689.748,1776759689.752,3.24,room_temperature_mp
1776759689.859,room_09,1776759689.855,1776759689.859,4.188,room_temperature_mp
1776759689.962,room_10,1776759689.958,1776759689.962,4.066,room_temperature_mp
1776759690.066,room_11,1776759690.059,1776759690.066,6.436,room_temperature_mp
1776759690.167,room_12,1776759690.161,1776759690.167,5.907,room_temperature_mp
1776759690.266,room_13,1776759690.265,1776759690.266,1.77,room_temperature_mp
1776759690.368,room_14,1776759690.366,1776759690.368,2.153,room_temperature_mp
1776759690.469,room_15,1776759690.466,1776759690.469,2.196,room_temperature_mp
1776759690.57,room_01,1776759690.567,1776759690.57,2.46,room_temperature_mp
1776759690.67,room_02,1776759690.668,1776759690.67,1.854,room_temperature_mp
1776759690.771,room_03,1776759690.769,1776759690.771,1.826,room_temperature_mp
1776759690.872,room_04,1776759690.87,1776759690.872,1.483,room_temperature_mp
1776759690.974,room_05,1776759690.972,1776759690.974,1.837,room_temperature_mp
1776759691.077,room_06,1776759691.073,1776759691.077,3.955,room_temperature_mp
1776759691.177,room_07,1776759691.175,1776759691.177,2.547,room_temperature_mp
1776759691.277,room_08,1776759691.275,1776759691.277,2.169,room_temperature_mp
1776759691.386,room_09,1776759691.382,1776759691.386,3.798,room_temperature_mp
1776759691.52,room_10,1776759691.484,1776759691.52,36.217,room_temperature_mp
1776759691.588,room_11,1776759691.587,1776759691.588,1.783,room_temperature_mp
1776759691.69,room_12,1776759691.688,1776759691.69,1.682,room_temperature_mp
1776759691.796,room_13,1776759691.792,1776759691.796,4.773,room_temperature_mp
1776759691.894,room_14,1776759691.892,1776759691.894,1.896,room_temperature_mp
1776759691.997,room_15,1776759691.993,1776759691.997,3.837,room_temperature_mp
1776759692.106,room_01,1776759692.099,1776759692.106,6.766,room_temperature_mp
1776759692.205,room_02,1776759692.201,1776759692.205,3.281,room_temperature_mp
1776759692.312,room_03,1776759692.307,1776759692.312,4.122,room_temperature_mp
1776759692.414,room_04,1776759692.409,1776759692.414,4.878,room_temperature_mp
1776759692.512,room_05,1776759692.51,1776759692.512,2.18,room_temperature_mp
1776759692.618,room_06,1776759692.612,1776759692.618,6.197,room_temperature_mp
1776759692.717,room_07,1776759692.714,1776759692.717,2.14,room_temperature_mp
1776759692.82,room_08,1776759692.816,1776759692.82,4.587,room_temperature_mp
1776759692.924,room_09,1776759692.916,1776759692.924,7.771,room_temperature_mp
1776759693.019,room_10,1776759693.017,1776759693.019,1.833,room_temperature_mp
1776759693.126,room_11,1776759693.118,1776759693.126,7.238,room_temperature_mp
1776759693.225,room_12,1776759693.222,1776759693.225,3.316,room_temperature_mp
1776759693.33,room_13,1776759693.323,1776759693.33,7.33,room_temperature_mp
1776759693.43,room_14,1776759693.424,1776759693.43,5.748,room_temperature_mp
1776759693.528,room_15,1776759693.526,1776759693.528,2.279,room_temperature_mp
1776759693.629,room_01,1776759693.627,1776759693.629,2.091,room_temperature_mp
1776759693.734,room_02,1776759693.728,1776759693.734,6.186,room_temperature_mp
1776759693.835,room_03,1776759693.831,1776759693.835,4.614,room_temperature_mp
1776759693.938,room_04,1776759693.932,1776759693.938,6.369,room_temperature_mp
1776759694.047,room_05,1776759694.035,1776759694.047,12.358,room_temperature_mp
1776759694.138,room_06,1776759694.136,1776759694.138,2.053,room_temperature_mp
1776759694.239,room_07,1776759694.236,1776759694.239,2.411,room_temperature_mp
1776759694.353,room_08,1776759694.342,1776759694.353,11.428,room_temperature_mp
1776759694.446,room_09,1776759694.443,1776759694.446,2.126,room_temperature_mp
1776759694.551,room_10,1776759694.546,1776759694.551,4.603,room_temperature_mp
1776759694.65,room_11,1776759694.649,1776759694.65,1.42,room_temperature_mp
1776759694.758,room_12,1776759694.751,1776759694.758,6.743,room_temperature_mp
1776759694.86,room_13,1776759694.856,1776759694.86,3.624,room_temperature_mp
1776759694.96,room_14,1776759694.957,1776759694.96,2.941,room_temperature_mp
1776759695.067,room_15,1776759695.061,1776759695.067,6.537,room_temperature_mp
1776759695.166,room_01,1776759695.163,1776759695.166,2.906,room_temperature_mp
1776759695.27,room_02,1776759695.264,1776759695.27,5.631,room_temperature_mp
1776759695.372,room_03,1776759695.366,1776759695.372,5.573,room_temperature_mp
1776759695.471,room_04,1776759695.468,1776759695.471,3.231,room_temperature_mp
1776759695.576,room_05,1776759695.57,1776759695.576,6.165,room_temperature_mp
1776759695.677,room_06,1776759695.672,1776759695.677,5.126,room_temperature_mp
1776759695.776,room_07,1776759695.774,1776759695.776,1.765,room_temperature_mp
1776759695.879,room_08,1776759695.877,1776759695.879,2.003,room_temperature_mp
1776759695.979,room_09,1776759695.977,1776759695.979,1.736,room_temperature_mp
1776759696.086,room_10,1776759696.082,1776759696.086,3.93,room_temperature_mp
1776759696.187,room_11,1776759696.183,1776759696.187,3.898,room_temperature_mp
1776759696.287,room_12,1776759696.284,1776759696.287,2.927,room_temperature_mp
1776759696.392,room_13,1776759696.386,1776759696.392,5.91,room_temperature_mp
1776759696.49,room_14,1776759696.488,1776759696.49,1.557,room_temperature_mp
1776759696.595,room_15,1776759696.591,1776759696.595,4.58,room_temperature_mp
1776759696.697,room_01,1776759696.695,1776759696.697,2.181,room_temperature_mp
1776759696.802,room_02,1776759696.798,1776759696.802,4.095,room_temperature_mp
1776759696.906,room_03,1776759696.9,1776759696.906,6.228,room_temperature_mp
1776759697.005,room_04,1776759697.003,1776759697.005,1.633,room_temperature_mp
1776759697.109,room_05,1776759697.105,1776759697.109,3.561,room_temperature_mp
1776759697.213,room_06,1776759697.208,1776759697.213,5.495,room_temperature_mp
1776759697.312,room_07,1776759697.31,1776759697.312,2.071,room_temperature_mp
1776759697.417,room_08,1776759697.41,1776759697.417,6.377,room_temperature_mp
1776759697.513,room_09,1776759697.511,1776759697.513,1.993,room_temperature_mp
1776759697.616,room_10,1776759697.613,1776759697.616,2.672,room_temperature_mp
1776759697.718,room_11,1776759697.716,1776759697.718,2.336,room_temperature_mp
1776759697.821,room_12,1776759697.817,1776759697.821,4.33,room_temperature_mp
1776759697.922,room_13,1776759697.918,1776759697.922,3.923,room_temperature_mp
1776759698.021,room_14,1776759698.019,1776759698.021,1.906,room_temperature_mp
1776759698.125,room_15,1776759698.12,1776759698.125,4.399,room_temperature_mp
1776759698.231,room_01,1776759698.225,1776759698.231,5.782,room_temperature_mp
1776759698.333,room_02,1776759698.327,1776759698.333,5.921,room_temperature_mp
1776759698.435,room_03,1776759698.429,1776759698.435,5.323,room_temperature_mp
1776759698.534,room_04,1776759698.531,1776759698.534,3.536,room_temperature_mp
1776759698.635,room_05,1776759698.633,1776759698.635,2.254,room_temperature_mp
1776759698.739,room_06,1776759698.734,1776759698.739,5.324,room_temperature_mp
1776759698.847,room_07,1776759698.836,1776759698.847,11.029,room_temperature_mp
1776759698.943,room_08,1776759698.938,1776759698.943,4.949,room_temperature_mp
1776759699.049,room_09,1776759699.043,1776759699.049,5.656,room_temperature_mp
1776759699.15,room_10,1776759699.146,1776759699.15,3.779,room_temperature_mp
1776759699.25,room_11,1776759699.248,1776759699.25,2.115,room_temperature_mp
1776759699.353,room_12,1776759699.351,1776759699.353,1.923,room_temperature_mp
1776759699.458,room_13,1776759699.452,1776759699.458,5.535,room_temperature_mp
1776759699.56,room_14,1776759699.554,1776759699.56,5.779,room_temperature_mp
1776759699.662,room_15,1776759699.656,1776759699.662,6.346,room_temperature_mp
1776759699.762,room_01,1776759699.758,1776759699.762,4.559,room_temperature_mp
1776759699.871,room_02,1776759699.863,1776759699.871,8.254,room_temperature_mp
1776759699.975,room_03,1776759699.968,1776759699.975,7.173,room_temperature_mp
1776759700.073,room_04,1776759700.071,1776759700.073,1.918,room_temperature_mp
1776759700.174,room_05,1776759700.172,1776759700.174,1.559,room_temperature_mp
1776759700.281,room_06,1776759700.275,1776759700.281,6.472,room_temperature_mp
1776759700.377,room_07,1776759700.375,1776759700.377,1.539,room_temperature_mp
1776759700.482,room_08,1776759700.477,1776759700.482,5.692,room_temperature_mp
1776759700.584,room_09,1776759700.578,1776759700.584,5.81,room_temperature_mp
1776759700.682,room_10,1776759700.68,1776759700.682,2.327,room_temperature_mp
1776759700.784,room_11,1776759700.781,1776759700.784,3.679,room_temperature_mp
1776759700.885,room_12,1776759700.883,1776759700.885,2.371,room_temperature_mp
1776759700.986,room_13,1776759700.984,1776759700.986,1.808,room_temperature_mp
1776759701.088,room_14,1776759701.085,1776759701.088,2.154,room_temperature_mp
1776759701.189,room_15,1776759701.187,1776759701.189,2.037,room_temperature_mp
1776759701.29,room_01,1776759701.288,1776759701.29,2.314,room_temperature_mp
1776759701.396,room_02,1776759701.389,1776759701.396,7.519,room_temperature_mp
1776759701.493,room_03,1776759701.49,1776759701.493,3.619,room_temperature_mp
1776759701.6,room_04,1776759701.597,1776759701.6,3.198,room_temperature_mp
1776759701.704,room_05,1776759701.702,1776759701.704,2.11,room_temperature_mp
1776759701.812,room_06,1776759701.805,1776759701.812,6.514,room_temperature_mp
1776759701.91,room_07,1776759701.907,1776759701.91,2.91,room_temperature_mp
1776759702.017,room_08,1776759702.009,1776759702.017,7.748,room_temperature_mp
1776759702.119,room_09,1776759702.112,1776759702.119,6.38,room_temperature_mp
1776759702.219,room_10,1776759702.215,1776759702.219,4.233,room_temperature_mp
1776759702.321,room_11,1776759702.317,1776759702.321,3.27,room_temperature_mp
1776759702.424,room_12,1776759702.42,1776759702.424,4.422,room_temperature_mp
1776759702.525,room_13,1776759702.522,1776759702.525,2.154,room_temperature_mp
1776759702.627,room_14,1776759702.624,1776759702.627,2.945,room_temperature_mp
1776759702.728,room_15,1776759702.725,1776759702.728,3.015,room_temperature_mp
1776759702.835,room_01,1776759702.828,1776759702.835,7.289,room_temperature_mp
1776759702.935,room_02,1776759702.928,1776759702.935,6.526,room_temperature_mp
1776759703.038,room_03,1776759703.032,1776759703.038,6.314,room_temperature_mp
1776759703.141,room_04,1776759703.137,1776759703.141,4.787,room_temperature_mp
1776759703.25,room_05,1776759703.242,1776759703.25,7.066,room_temperature_mp
1776759703.35,room_06,1776759703.344,1776759703.35,6.281,room_temperature_mp
1776759703.452,room_07,1776759703.449,1776759703.452,2.844,room_temperature_mp
1776759703.558,room_08,1776759703.55,1776759703.558,7.812,room_temperature_mp
1776759703.662,room_09,1776759703.651,1776759703.662,10.095,room_temperature_mp
1776759703.756,room_10,1776759703.754,1776759703.756,1.674,room_temperature_mp
1776759703.856,room_11,1776759703.854,1776759703.856,1.684,room_temperature_mp
1776759703.961,room_12,1776759703.956,1776759703.961,5.336,room_temperature_mp
1776759704.061,room_13,1776759704.056,1776759704.061,4.482,room_temperature_mp
1776759704.164,room_14,1776759704.158,1776759704.164,6.093,room_temperature_mp
1776759704.261,room_15,1776759704.259,1776759704.261,2.209,room_temperature_mp
1776759704.369,room_01,1776759704.364,1776759704.369,5.087,room_temperature_mp
1776759704.468,room_02,1776759704.466,1776759704.468,2.411,room_temperature_mp
1776759704.572,room_03,1776759704.567,1776759704.572,5.427,room_temperature_mp
1776759704.67,room_04,1776759704.668,1776759704.67,1.491,room_temperature_mp
1776759704.775,room_05,1776759704.77,1776759704.775,4.725,room_temperature_mp
1776759704.877,room_06,1776759704.872,1776759704.877,4.958,room_temperature_mp
1776759704.978,room_07,1776759704.974,1776759704.978,4.18,room_temperature_mp
1776759705.081,room_08,1776759705.075,1776759705.081,5.892,room_temperature_mp
1776759705.178,room_09,1776759705.176,1776759705.178,2.502,room_temperature_mp
1776759705.282,room_10,1776759705.278,1776759705.282,4.136,room_temperature_mp
1776759705.385,room_11,1776759705.381,1776759705.385,4.135,room_temperature_mp
1776759705.487,room_12,1776759705.483,1776759705.487,4.479,room_temperature_mp
1776759705.595,room_13,1776759705.593,1776759705.595,1.909,room_temperature_mp
1776759705.7,room_14,1776759705.698,1776759705.7,1.978,room_temperature_mp
1776759705.806,room_15,1776759705.798,1776759705.806,7.98,room_temperature_mp
1776759705.903,room_01,1776759705.901,1776759705.903,2.234,room_temperature_mp
1776759706.004,room_02,1776759706.001,1776759706.004,2.399,room_temperature_mp
1776759706.106,room_03,1776759706.104,1776759706.106,2.061,room_temperature_mp
1776759706.207,room_04,1776759706.205,1776759706.207,1.568,room_temperature_mp
1776759706.312,room_05,1776759706.306,1776759706.312,5.74,room_temperature_mp
1776759706.417,room_06,1776759706.409,1776759706.417,7.787,room_temperature_mp
1776759706.519,room_07,1776759706.511,1776759706.519,8.217,room_temperature_mp
1776759706.614,room_08,1776759706.612,1776759706.614,2.074,room_temperature_mp
1776759706.715,room_09,1776759706.713,1776759706.715,1.909,room_temperature_mp
1776759706.82,room_10,1776759706.815,1776759706.82,5.0,room_temperature_mp
1776759706.922,room_11,1776759706.918,1776759706.922,4.182,room_temperature_mp
1776759707.023,room_12,1776759707.02,1776759707.023,3.526,room_temperature_mp
1776759707.127,room_13,1776759707.122,1776759707.127,5.028,room_temperature_mp
1776759707.228,room_14,1776759707.223,1776759707.228,4.714,room_temperature_mp
1776759707.329,room_15,1776759707.325,1776759707.329,4.773,room_temperature_mp
1776759707.431,room_01,1776759707.426,1776759707.431,5.188,room_temperature_mp
1776759707.534,room_02,1776759707.528,1776759707.534,5.614,room_temperature_mp
1776759707.636,room_03,1776759707.63,1776759707.636,5.379,room_temperature_mp
1776759707.736,room_04,1776759707.733,1776759707.736,3.915,room_temperature_mp
1776759707.843,room_05,1776759707.837,1776759707.843,5.481,room_temperature_mp
1776759707.944,room_06,1776759707.939,1776759707.944,5.314,room_temperature_mp
1776759708.041,room_07,1776759708.039,1776759708.041,1.529,room_temperature_mp
1776759708.147,room_08,1776759708.142,1776759708.147,5.032,room_temperature_mp
1776759708.248,room_09,1776759708.242,1776759708.248,5.562,room_temperature_mp
1776759708.353,room_10,1776759708.343,1776759708.353,9.923,room_temperature_mp
1776759708.451,room_11,1776759708.448,1776759708.451,3.841,room_temperature_mp
1776759708.552,room_12,1776759708.55,1776759708.552,1.951,room_temperature_mp
1776759708.657,room_13,1776759708.651,1776759708.657,5.269,room_temperature_mp
1776759708.756,room_14,1776759708.754,1776759708.756,2.116,room_temperature_mp
1776759708.862,room_15,1776759708.856,1776759708.862,5.962,room_temperature_mp
1776759708.963,room_01,1776759708.957,1776759708.963,6.324,room_temperature_mp
1776759709.06,room_02,1776759709.057,1776759709.06,2.152,room_temperature_mp
1776759709.162,room_03,1776759709.159,1776759709.162,2.782,room_temperature_mp
1776759709.263,room_04,1776759709.261,1776759709.263,1.428,room_temperature_mp
1776759709.366,room_05,1776759709.364,1776759709.366,2.16,room_temperature_mp
1776759709.466,room_06,1776759709.465,1776759709.466,1.772,room_temperature_mp
1776759709.672,room_07,1776759709.565,1776759709.672,106.533,room_temperature_mp
1776759709.672,room_08,1776759709.667,1776759709.672,5.347,room_temperature_mp
1776759709.774,room_09,1776759709.769,1776759709.774,4.974,room_temperature_mp
1776759709.876,room_10,1776759709.872,1776759709.876,4.652,room_temperature_mp
1776759709.977,room_11,1776759709.972,1776759709.977,4.435,room_temperature_mp
1776759710.075,room_12,1776759710.073,1776759710.075,2.05,room_temperature_mp
1776759710.176,room_13,1776759710.174,1776759710.176,1.572,room_temperature_mp
1776759710.385,room_14,1776759710.277,1776759710.385,108.543,room_temperature_mp
1776759710.386,room_15,1776759710.379,1776759710.386,6.643,room_temperature_mp
1776759710.485,room_01,1776759710.48,1776759710.485,4.574,room_temperature_mp
1776759710.587,room_02,1776759710.584,1776759710.587,2.986,room_temperature_mp
1776759710.686,room_03,1776759710.685,1776759710.686,1.818,room_temperature_mp
1776759710.792,room_04,1776759710.785,1776759710.792,6.529,room_temperature_mp
1776759710.893,room_05,1776759710.887,1776759710.893,5.059,room_temperature_mp
1776759710.998,room_06,1776759710.996,1776759710.998,2.268,room_temperature_mp
1776759711.099,room_07,1776759711.097,1776759711.099,2.018,room_temperature_mp
1776759711.203,room_08,1776759711.202,1776759711.203,1.672,room_temperature_mp
1776759711.305,room_09,1776759711.303,1776759711.305,2.085,room_temperature_mp
1776759711.408,room_10,1776759711.407,1776759711.408,1.597,room_temperature_mp
1776759711.515,room_11,1776759711.509,1776759711.515,6.332,room_temperature_mp
1776759711.616,room_12,1776759711.611,1776759711.616,4.817,room_temperature_mp
1776759711.718,room_13,1776759711.716,1776759711.718,2.109,room_temperature_mp
1776759711.82,room_14,1776759711.817,1776759711.82,3.008,room_temperature_mp
1776759711.924,room_15,1776759711.919,1776759711.924,4.315,room_temperature_mp
1776759712.029,room_01,1776759712.022,1776759712.029,6.837,room_temperature_mp
1776759712.129,room_02,1776759712.123,1776759712.129,5.727,room_temperature_mp
1776759712.24,room_03,1776759712.236,1776759712.24,4.711,room_temperature_mp
1776759712.341,room_04,1776759712.337,1776759712.341,4.617,room_temperature_mp
1776759712.445,room_05,1776759712.44,1776759712.445,4.886,room_temperature_mp
1776759712.55,room_06,1776759712.543,1776759712.55,6.859,room_temperature_mp
1776759712.647,room_07,1776759712.645,1776759712.647,1.974,room_temperature_mp
1776759712.751,room_08,1776759712.746,1776759712.751,5.046,room_temperature_mp
1776759712.852,room_09,1776759712.85,1776759712.852,2.499,room_temperature_mp
1776759712.956,room_10,1776759712.951,1776759712.956,5.153,room_temperature_mp
1776759713.058,room_11,1776759713.056,1776759713.058,2.292,room_temperature_mp
1776759713.163,room_12,1776759713.158,1776759713.163,5.497,room_temperature_mp
1776759713.268,room_13,1776759713.262,1776759713.268,6.181,room_temperature_mp
1776759713.368,room_14,1776759713.364,1776759713.368,3.732,room_temperature_mp
1776759713.471,room_15,1776759713.467,1776759713.471,4.153,room_temperature_mp
1776759713.57,room_01,1776759713.568,1776759713.57,2.021,room_temperature_mp
1776759713.677,room_02,1776759713.672,1776759713.677,5.149,room_temperature_mp
1776759713.777,room_03,1776759713.775,1776759713.777,2.239,room_temperature_mp
1776759713.879,room_04,1776759713.875,1776759713.879,3.703,room_temperature_mp
1776759713.984,room_05,1776759713.979,1776759713.984,4.919,room_temperature_mp
1776759714.087,room_06,1776759714.081,1776759714.087,5.997,room_temperature_mp
1776759714.185,room_07,1776759714.183,1776759714.185,2.092,room_temperature_mp
1776759714.294,room_08,1776759714.291,1776759714.294,3.525,room_temperature_mp
1776759714.402,room_09,1776759714.392,1776759714.402,9.392,room_temperature_mp
1776759714.501,room_10,1776759714.495,1776759714.501,6.208,room_temperature_mp
1776759714.613,room_11,1776759714.601,1776759714.613,11.82,room_temperature_mp
1776759714.707,room_12,1776759714.705,1776759714.707,1.922,room_temperature_mp
1776759714.81,room_13,1776759714.808,1776759714.81,2.083,room_temperature_mp
1776759714.912,room_14,1776759714.91,1776759714.912,1.953,room_temperature_mp
1776759715.021,room_15,1776759715.015,1776759715.021,5.922,room_temperature_mp
1776759715.122,room_01,1776759715.118,1776759715.122,4.269,room_temperature_mp
1776759715.224,room_02,1776759715.219,1776759715.224,5.211,room_temperature_mp
1776759715.328,room_03,1776759715.324,1776759715.328,4.551,room_temperature_mp
1776759715.431,room_04,1776759715.425,1776759715.431,5.733,room_temperature_mp
1776759715.531,room_05,1776759715.526,1776759715.531,4.738,room_temperature_mp
1776759715.631,room_06,1776759715.628,1776759715.631,2.424,room_temperature_mp
1776759715.732,room_07,1776759715.729,1776759715.732,2.619,room_temperature_mp
1776759715.831,room_08,1776759715.83,1776759715.831,1.629,room_temperature_mp
1776759715.939,room_09,1776759715.935,1776759715.939,4.956,room_temperature_mp
1776759716.046,room_10,1776759716.036,1776759716.046,9.334,room_temperature_mp
1776759716.148,room_11,1776759716.144,1776759716.148,4.16,room_temperature_mp
1776759716.247,room_12,1776759716.245,1776759716.247,1.619,room_temperature_mp
1776759716.348,room_13,1776759716.346,1776759716.348,2.113,room_temperature_mp
1776759716.451,room_14,1776759716.449,1776759716.451,1.947,room_temperature_mp
1776759716.553,room_15,1776759716.55,1776759716.553,2.589,room_temperature_mp
1776759716.659,room_01,1776759716.653,1776759716.659,6.134,room_temperature_mp
1776759716.759,room_02,1776759716.754,1776759716.759,4.44,room_temperature_mp
1776759716.86,room_03,1776759716.858,1776759716.86,2.346,room_temperature_mp
1776759716.962,room_04,1776759716.96,1776759716.962,1.854,room_temperature_mp
1776759717.066,room_05,1776759717.064,1776759717.066,1.58,room_temperature_mp
1776759717.168,room_06,1776759717.165,1776759717.168,2.824,room_temperature_mp
1776759717.271,room_07,1776759717.267,1776759717.271,3.692,room_temperature_mp
1776759717.378,room_08,1776759717.373,1776759717.378,5.734,room_temperature_mp
1776759717.483,room_09,1776759717.478,1776759717.483,4.565,room_temperature_mp
1776759717.587,room_10,1776759717.581,1776759717.587,5.971,room_temperature_mp
1776759717.683,room_11,1776759717.682,1776759717.683,1.5,room_temperature_mp
1776759717.786,room_12,1776759717.784,1776759717.786,1.719,room_temperature_mp
1776759717.887,room_13,1776759717.885,1776759717.887,1.8,room_temperature_mp
1776759717.987,room_14,1776759717.986,1776759717.987,1.446,room_temperature_mp
1776759718.092,room_15,1776759718.089,1776759718.092,3.583,room_temperature_mp
1776759718.192,room_01,1776759718.19,1776759718.192,2.145,room_temperature_mp
1776759718.294,room_02,1776759718.291,1776759718.294,2.326,room_temperature_mp
1776759718.394,room_03,1776759718.392,1776759718.394,1.675,room_temperature_mp
1776759718.499,room_04,1776759718.494,1776759718.499,4.457,room_temperature_mp
1776759718.597,room_05,1776759718.596,1776759718.597,1.761,room_temperature_mp
1776759718.704,room_06,1776759718.7,1776759718.704,3.911,room_temperature_mp
1776759718.804,room_07,1776759718.802,1776759718.804,2.216,room_temperature_mp
1776759718.909,room_08,1776759718.905,1776759718.909,4.187,room_temperature_mp
1776759719.009,room_09,1776759719.007,1776759719.009,2.02,room_temperature_mp
1776759719.112,room_10,1776759719.11,1776759719.112,1.944,room_temperature_mp
1776759719.214,room_11,1776759719.212,1776759719.214,1.749,room_temperature_mp
1776759719.318,room_12,1776759719.316,1776759719.318,2.167,room_temperature_mp
1776759719.426,room_13,1776759719.419,1776759719.426,7.077,room_temperature_mp
1776759719.526,room_14,1776759719.521,1776759719.526,5.063,room_temperature_mp
1776759719.625,room_15,1776759719.622,1776759719.625,3.317,room_temperature_mp
1776759719.725,room_01,1776759719.723,1776759719.725,2.266,room_temperature_mp
1776759719.832,room_02,1776759719.825,1776759719.832,6.462,room_temperature_mp
1776759719.936,room_03,1776759719.93,1776759719.936,5.689,room_temperature_mp
1776759720.034,room_04,1776759720.032,1776759720.034,2.381,room_temperature_mp
1776759720.142,room_05,1776759720.137,1776759720.142,5.565,room_temperature_mp
1776759720.24,room_06,1776759720.238,1776759720.24,2.619,room_temperature_mp
1776759720.341,room_07,1776759720.339,1776759720.341,2.118,room_temperature_mp
1776759720.449,room_08,1776759720.444,1776759720.449,5.663,room_temperature_mp
1776759720.553,room_09,1776759720.548,1776759720.553,4.223,room_temperature_mp
1776759720.654,room_10,1776759720.652,1776759720.654,2.25,room_temperature_mp
1776759720.754,room_11,1776759720.753,1776759720.754,1.554,room_temperature_mp
1776759720.862,room_12,1776759720.856,1776759720.862,6.227,room_temperature_mp
1776759720.964,room_13,1776759720.959,1776759720.964,4.606,room_temperature_mp
1776759721.063,room_14,1776759721.061,1776759721.063,1.638,room_temperature_mp
1776759721.174,room_15,1776759721.172,1776759721.174,2.011,room_temperature_mp
1776759721.275,room_01,1776759721.273,1776759721.275,1.891,room_temperature_mp
1776759721.378,room_02,1776759721.375,1776759721.378,2.442,room_temperature_mp
1776759721.479,room_03,1776759721.478,1776759721.479,1.685,room_temperature_mp
1776759721.581,room_04,1776759721.58,1776759721.581,1.542,room_temperature_mp
1776759721.683,room_05,1776759721.681,1776759721.683,1.68,room_temperature_mp
1776759721.793,room_06,1776759721.79,1776759721.793,2.599,room_temperature_mp
1776759721.897,room_07,1776759721.891,1776759721.897,5.51,room_temperature_mp
1776759721.997,room_08,1776759721.992,1776759721.997,5.019,room_temperature_mp
1776759722.099,room_09,1776759722.094,1776759722.099,4.426,room_temperature_mp
1776759722.197,room_10,1776759722.196,1776759722.197,1.42,room_temperature_mp
1776759722.304,room_11,1776759722.301,1776759722.304,3.834,room_temperature_mp
1776759722.407,room_12,1776759722.402,1776759722.407,4.933,room_temperature_mp
1776759722.508,room_13,1776759722.507,1776759722.508,1.645,room_temperature_mp
1776759722.613,room_14,1776759722.608,1776759722.613,5.25,room_temperature_mp
1776759722.711,room_15,1776759722.709,1776759722.711,2.098,room_temperature_mp
1776759722.816,room_01,1776759722.812,1776759722.816,4.099,room_temperature_mp
1776759722.92,room_02,1776759722.913,1776759722.92,6.444,room_temperature_mp
1776759723.018,room_03,1776759723.015,1776759723.018,2.212,room_temperature_mp
1776759723.124,room_04,1776759723.122,1776759723.124,2.063,room_temperature_mp
1776759723.229,room_05,1776759723.223,1776759723.229,5.614,room_temperature_mp
1776759723.33,room_06,1776759723.325,1776759723.33,4.901,room_temperature_mp
1776759723.432,room_07,1776759723.427,1776759723.432,4.721,room_temperature_mp
1776759723.529,room_08,1776759723.528,1776759723.529,1.598,room_temperature_mp
